deal_id,deal_name,customer_id,amount,stage,pipeline,is_closed,is_won,close_date,create_date,probability,source
DEAL_0979,Deal 979,CUST_2376,64.57,Closed Lost,Partnership Pipeline,True,False,2025-11-22 16:50:40.594341,2025-08-21 16:50:40.594343,0,Mock Data
DEAL_0980,Deal 980,CUST_2372,1004.57,Prospecting,Sales Pipeline,False,False,2025-12-14 16:50:40.594362,2025-08-16 16:50:40.594365,83,Mock Data
DEAL_0981,Deal 981,CUST_1709,29535.94,Closed Won,Sales Pipeline,True,True,2025-10-02 16:50:40.594385,2025-10-02 16:50:40.594387,100,Mock Data
DEAL_0982,Deal 982,CUST_1870,6132.88,Closed Won,Consulting Pipeline,True,True,2025-09-17 16:50:40.594406,2025-09-09 16:50:40.594408,100,Mock Data
DEAL_0983,Deal 983,CUST_0323,1914.69,Proposal,Partnership Pipeline,False,False,2025-11-10 16:50:40.594427,2025-11-05 16:50:40.594430,67,Mock Data
DEAL_0984,Deal 984,CUST_3596,2341.77,Qualification,Partnership Pipeline,False,False,2025-12-01 16:50:40.594450,2025-06-28 16:50:40.594453,70,Mock Data
DEAL_0985,Deal 985,CUST_1229,975.02,Closed Won,Consulting Pipeline,True,True,2025-10-05 16:50:40.594474,2025-08-22 16:50:40.594477,100,Mock Data
DEAL_0986,Deal 986,CUST_4908,927.49,Qualification,Partnership Pipeline,False,False,2025-11-23 16:50:40.594495,2025-08-08 16:50:40.594498,71,Mock Data
DEAL_0987,Deal 987,CUST_1168,627.99,Qualification,Sales Pipeline,False,False,2026-01-01 16:50:40.594519,2025-10-01 16:50:40.594522,37,Mock Data
DEAL_0988,Deal 988,CUST_0574,78248.63,Qualification,Consulting Pipeline,False,False,2025-11-21 16:50:40.594543,2025-06-28 16:50:40.594546,60,Mock Data
DEAL_0989,Deal 989,CUST_4012,1795.03,Negotiation,Partnership Pipeline,False,False,2026-01-04 16:50:40.594567,2025-08-16 16:50:40.594570,39,Mock Data
DEAL_0990,Deal 990,CUST_4792,167.58,Proposal,Sales Pipeline,False,False,2025-12-04 16:50:40.594591,2025-10-21 16:50:40.594593,51,Mock Data
DEAL_0991,Deal 991,CUST_4497,395.65,Proposal,Sales Pipeline,False,False,2026-01-06 16:50:40.594614,2025-08-10 16:50:40.594617,55,Mock Data
DEAL_0992,Deal 992,CUST_3984,14568.78,Negotiation,Sales Pipeline,False,False,2025-11-30 16:50:40.594637,2025-07-24 16:50:40.594640,64,Mock Data
DEAL_0993,Deal 993,CUST_3187,2577.29,Prospecting,Partnership Pipeline,False,False,2025-12-04 16:50:40.594661,2025-11-22 16:50:40.594663,57,Mock Data
DEAL_0994,Deal 994,CUST_1392,5435.37,Prospecting,Consulting Pipeline,False,False,2025-12-08 16:50:40.594684,2025-10-05 16:50:40.594686,17,Mock Data
DEAL_0995,Deal 995,CUST_1121,3776.03,Closed Won,Partnership Pipeline,True,True,2025-11-12 16:50:40.594708,2025-12-01 16:50:40.594710,100,Mock Data
DEAL_0996,Deal 996,CUST_4484,37534.9,Negotiation,Sales Pipeline,False,False,2025-12-09 16:50:40.594729,2025-09-11 16:50:40.594731,79,Mock Data
DEAL_0997,Deal 997,CUST_3631,16890.17,Negotiation,Consulting Pipeline,False,False,2025-11-22 16:50:40.594752,2025-06-19 16:50:40.594759,24,Mock Data
DEAL_0998,Deal 998,CUST_0126,925.98,Prospecting,Consulting Pipeline,False,False,2025-12-13 16:50:40.594785,2025-10-08 16:50:40.594788,83,Mock Data
DEAL_0999,Deal 999,CUST_4036,13210.74,Qualification,Consulting Pipeline,False,False,2025-11-22 16:50:40.594810,2025-07-15 16:50:40.594813,22,Mock Data
DEAL_1000,Deal 1000,CUST_0503,2224.17,Prospecting,Partnership Pipeline,False,False,2025-11-15 16:50:40.594833,2025-08-01 16:50:40.594836,50,Mock Data
