date,disaster_type,event_name,location,impact_area,severity_level,title,source,category,wind_speed,rainfall,casualties,damages,damages_normalized,url,scrape_time
2025-03-31,Động đất,,"Hà Nội, TP.HCM","Hà Nội, TP.HCM",Không xác định,Cách tòa nhà cao thứ 3 thế giới đứng sừng sững trong động đất,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/cach-toa-nha-cao-thu-3-the-gioi-dung-sung-sung-trong-dong-dat-2386219.html,2025-12-06T14:05:54.004204
2025-04-16,Động đất,,,Không xác định,Không xác định,GHPGVN trao 120.000 USD hỗ trợ Phật giáo và nhân dân Myanmar sau động đất,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/ghpgvn-trao-120-000-usd-ho-tro-phat-giao-va-nhan-dan-myanmar-sau-dong-dat-2392018.html,2025-12-06T14:05:54.897850
2025-03-28,Động đất,Động đất và cảnh báo sóng thầ,"Miền Trung, Hà Nội","Miền Trung, Hà Nội",Không xác định,Giám đốc Trung tâm báo tin động đất: Người dân vẫn cần cẩn thận!,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/giam-doc-trung-tam-bao-tin-dong-dat-nguoi-dan-van-can-can-than-2385395.html,2025-12-06T14:05:55.541764
2025-03-31,Động đất,Động đất hôm,,Không xác định,Không xác định,Chung cư nứt toác lộ lõi thép sau động đất ở Thái Lan,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/chung-cu-nut-toac-lo-loi-thep-sau-dong-dat-o-thai-lan-2386126.html,2025-12-06T14:05:56.176131
2025-03-30,Động đất,Động đất và các hoạt động khá,"Miền Trung, Hà Nội","Miền Trung, Hà Nội",Không xác định,"Đội cứu hộ Bộ Công an mang flycam, radar sang Myanmar tìm nạn nhân động đất",VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/doi-cuu-ho-bo-cong-an-mang-flycam-radar-sang-myanmar-tim-nan-nhan-dong-dat-2385852.html,2025-12-06T14:05:56.842952
2025-05-25,Động đất,Động đất tại tỉnh Tứ Xuyên,,Không xác định,Không xác định,"Cậu bé 9 tuổi từng nổi tiếng vì cứu bạn trong động đất, giờ ra sao?",VietnamNet,Thiên tai địa chất,,,"69.000 người chết, 000 người bị thương",,,https://vietnamnet.vn/cau-be-9-tuoi-tung-noi-tieng-vi-cuu-ban-trong-dong-dat-gio-ra-sao-2403812.html,2025-12-06T14:05:57.483235
2025-03-29,Động đất,Động đất tại Myanmar,,Không xác định,Không xác định,Quân đội cử gần 80 chiến sĩ cùng chó nghiệp vụ cứu trợ động đất tại Myanmar,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/quan-doi-cu-gan-80-chien-si-cung-cho-nghiep-vu-cuu-tro-dong-dat-tai-myanmar-2385752.html,2025-12-06T14:05:58.139949
2025-03-30,Động đất,Động đất hôm,,Không xác định,Không xác định,Lực lượng cứu hộ đối mặt khó khăn chồng chất vì thảm họa động đất Myanmar,VietnamNet,Thiên tai địa chất,,,1.000 người chết,,,https://vietnamnet.vn/luc-luong-cuu-ho-doi-mat-kho-khan-chong-chat-vi-tham-hoa-dong-dat-myanmar-2385849.html,2025-12-06T14:05:58.799165
2025-03-28,Động đất,Động đất đầu tiên,Miền Trung,Miền Trung,Không xác định,"Hình ảnh sập cầu, nhà cửa đổ nát vì động đất ở thành phố lớn thứ 2 Myanmar",VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/hinh-anh-chan-dong-o-thanh-pho-lon-thu-2-myanmar-sau-dong-dat-2385502.html,2025-12-06T14:05:59.564309
2025-04-08,Động đất,Động đất tại Myanmar trở về n,Hà Nội,Hà Nội,Không xác định,Đoàn cứu hộ động đất Myanmar về đến sân bay Nội Bài,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/doan-cuu-ho-dong-dat-myanmar-ve-den-san-bay-noi-bai-2389126.html,2025-12-06T14:06:00.228124
2025-04-02,Động đất,Động đất mạnh,,Không xác định,Không xác định,Sự thật gây ngỡ ngàng về tòa nhà 30 tầng đổ sập trong động đất ở Thái Lan,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/su-that-gay-ngo-ngang-ve-toa-nha-30-tang-do-sap-trong-dong-dat-o-thai-lan-2387064.html,2025-12-06T14:06:00.869947
2025-04-02,Động đất,Động đất ở Myanmar,,Không xác định,Không xác định,Bộ đội Việt Nam phối hợp cứu sống thanh niên mắc kẹt 5 ngày sau động đất ở Myanmar,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/bo-doi-viet-nam-giai-cuu-nan-nhan-con-song-bi-mac-ket-sau-dong-dat-o-myanmar-2387068.html,2025-12-06T14:06:01.552263
2025-03-28,Động đất,Động đất và cảnh báo sóng thầ,"Đông Nam Bộ, Nam Bộ, Đồng bằng sông Hồng, Tây Nguyên, Trung Bộ","Đông Nam Bộ, Nam Bộ, Đồng bằng sông Hồng, Tây Nguyên, Trung Bộ",Không xác định,"Xảy ra động đất, làm gì khi ở trên tầng cao?",VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/cach-ung-pho-khi-xay-ra-dong-dat-2385377.html,2025-12-06T14:06:02.182066
2025-03-28,Động đất,Động đất theo tiêu chuẩn kỹ t,"Hà Nội, Miền Trung, Bình Dương","Hà Nội, Miền Trung, Bình Dương",Không xác định,"Sập tòa nhà ở Thái Lan, công trình Việt Nam có quy định chịu động đất?",VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/sap-toa-nha-o-thai-lan-cong-trinh-viet-nam-co-quy-dinh-chiu-dong-dat-2385518.html,2025-12-06T14:06:02.861193
2025-02-03,Động đất,Động đất có tọa độ,Hà Nội,Hà Nội,Không xác định,Hà Nội xảy ra động đất,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/ha-noi-xay-ra-dong-dat-2368172.html,2025-12-06T14:06:03.482283
2025-01-07,Động đất,Động đất có cường độ,Miền Bắc,Miền Bắc,Không xác định,"Động đất 7,1 độ ở Tây Tạng, hàng chục người thiệt mạng",VietnamNet,Thiên tai địa chất,,,32 người chết,,,https://vietnamnet.vn/dong-dat-7-1-do-o-tay-tang-it-nhat-9-nguoi-thiet-mang-2360892.html,2025-12-06T14:06:04.125515
2025-03-31,Động đất,Động đất cùng dư chấn xảy ra,Hà Nội,Hà Nội,Không xác định,"Lực lượng cứu hộ Công an tiếp cận hiện trường động đất, huy động chó nghiệp vụ tìm nạn nhân",VietnamNet,Thiên tai địa chất,,,1.700 người chết,,,https://vietnamnet.vn/doan-cuu-ho-bo-cong-an-bat-dau-tim-kiem-nan-nhan-bi-mac-ket-trong-toa-nha-3-tang-2386102.html,2025-12-06T14:06:04.778701
2025-03-28,Động đất,Động đất và cảnh báo sóng thầ,"Bình Dương, Hà Tĩnh, Hà Nội","Bình Dương, Hà Tĩnh, Hà Nội",Không xác định,"Nhiều tòa nhà ở Hà Nội, TPHCM rung lắc mạnh do động đất tại Myanmar",VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/dan-chung-cu-o-ha-noi-cam-nhan-rung-lac-nhu-dong-dat-2385365.html,2025-12-06T14:06:05.475061
2025-04-08,Động đất,Động đất vẫn còn,,Không xác định,Không xác định,Đoàn Quân đội Việt Nam về nước sau gần 10 ngày cứu hộ động đất ở Myanmar,VietnamNet,Thiên tai địa chất,,,,,,https://vietnamnet.vn/doan-quan-doi-viet-nam-ve-nuoc-sau-gan-10-ngay-cuu-ho-dong-dat-o-myanmar-2388861.html,2025-12-06T14:06:06.119079
2025-09-11,Động đất,Động đất và cảnh báo sóng thầ,"Gia Lai, Kon Tum","Gia Lai, Kon Tum",Không xác định,"Động đất ở Quảng Ngãi gây rung lắc, đồ vật rơi xuống đất",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-o-quang-ngai-gay-rung-lac-do-vat-roi-xuong-dat-4937656.html,2025-12-06T14:03:57.105180
2025-07-30,Động đất,Động đất mạnh,"Miền Bắc, Thái Bình, Bình Dương","Miền Bắc, Thái Bình, Bình Dương",Không xác định,"Động đất 8,8 độ ngoài khơi Nga, sóng thần đe dọa loạt quốc gia - Báo VnExpress",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-8-7-do-ngoai-khoi-nga-loat-nuoc-phat-canh-bao-song-than-4920490.html,2025-12-06T14:03:58.831643
2025-04-04,Động đất,Động đất mạnh,Kon Tum,Kon Tum,Không xác định,6 trận động đất trong một giờ ở Kon Tum,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/6-tran-dong-dat-trong-mot-gio-o-kon-tum-4870094.html,2025-12-06T14:03:59.958567
2025-04-23,Động đất,Động đất mạnh,"Miền Nam, Miền Bắc, Hà Nội","Miền Nam, Miền Bắc, Hà Nội",Không xác định,Hơn 150 người bị thương vì nhảy khỏi nhà giữa động đất,VnExpress,Thiên tai địa chất,,,55.000 người chết,,,https://vnexpress.net/hon-150-nguoi-bi-thuong-vi-nhay-khoi-nha-giua-dong-dat-4877887.html,2025-12-06T14:04:01.369743
2025-07-31,Động đất,Động đất gần bờ đông bán đảo,"Bình Dương, Thái Bình","Bình Dương, Thái Bình",Không xác định,"Lý do động đất 8,8 độ ở Nga tạo ra sóng thần yếu hơn dự đoán",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ly-do-dong-dat-8-8-do-o-nga-tao-ra-song-than-yeu-hon-du-doan-4920982.html,2025-12-06T14:04:02.546612
2024-12-01,Động đất,Động đất xảy ra lúc,,Không xác định,Không xác định,Động đất làm đá lăn xuống gần khu dân cư,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-lam-da-lan-xuong-gan-khu-dan-cu-4822462.html,2025-12-06T14:04:03.979095
2025-03-31,Động đất,Động đất cũng làm tăng nguy c,Miền Trung,Miền Trung,Không xác định,1.700 người thiệt mạng do động đất ở Myanmar,VnExpress,Thiên tai địa chất,,,"400 người bị thương, 300 người mất tích",,,https://vnexpress.net/1-700-nguoi-thiet-mang-do-dong-dat-o-myanmar-4867817.html,2025-12-06T14:04:05.421298
2025-07-30,Động đất,Động đất ở Nga,"Thái Bình, Bình Dương","Thái Bình, Bình Dương",Không xác định,"Sóng thần đổ bộ loạt bờ biển sau trận động đất 8,8 độ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/song-than-do-bo-loat-bo-bien-sau-tran-dong-dat-8-8-do-4920799.html,2025-12-06T14:04:06.648088
2025-04-01,Động đất,Động đất hôm,,Không xác định,Không xác định,Những yếu tố định đoạt sinh tử của người mắc kẹt vì động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nhung-yeu-to-dinh-doat-sinh-tu-cua-nguoi-mac-ket-vi-dong-dat-4868328.html,2025-12-06T14:04:07.882576
2025-12-05,Động đất,Động đất Tứ Xuyên năm,,Không xác định,Không xác định,Cô gái cưới ân nhân cứu mạng sau 17 năm,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/co-gai-cuoi-an-nhan-cuu-mang-sau-17-nam-4989233.html,2025-12-06T14:04:08.463091
2025-04-02,Động đất,,Miền Trung,Miền Trung,Không xác định,Số người thiệt mạng vì động đất ở Myanmar tăng lên hơn 2.800,VnExpress,Thiên tai địa chất,,,"2.886 người chết, 639 người bị thương, 373 người mất tích",,,https://vnexpress.net/so-nguoi-thiet-mang-vi-dong-dat-o-myanmar-tang-len-hon-2-800-4868991.html,2025-12-06T14:04:09.900575
2025-03-31,Động đất,Động đất nào như vậy ở Bangko,,Không xác định,Không xác định,Nỗi lo với các tòa nhà cao tầng ở Bangkok sau động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/noi-lo-voi-cac-toa-nha-cao-tang-o-bangkok-sau-dong-dat-4867846.html,2025-12-06T14:04:11.360065
2025-06-26,Động đất,Động đất xảy ra xung quanh nh,"Bình Dương, Miền Trung, Thái Bình","Bình Dương, Miền Trung, Thái Bình",Không xác định,Nhóm đảo Nhật hứng chịu hơn 470 trận động đất trong 6 ngày,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nhom-dao-nhat-hung-chiu-hon-470-tran-dong-dat-trong-6-ngay-4906584.html,2025-12-06T14:04:13.988047
2025-10-06,Động đất,Động đất và Cảnh báo sóng thầ,"Quảng Ngãi, Kon Tum, Gia Lai","Quảng Ngãi, Kon Tum, Gia Lai",Không xác định,"Động đất ở Quảng Ngãi, Gia Lai khiến đồ vật rung lắc",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-o-quang-ngai-gia-lai-khien-do-vat-rung-lac-4947601.html,2025-12-06T14:04:15.483392
2025-09-01,Động đất,Động đất mạnh,Miền Bắc,Miền Bắc,Không xác định,800 kg thuốc được đưa tới vùng động đất Afghanistan,VnExpress,Thiên tai địa chất,,,"800 người chết, 000 người bị thương",,,https://vnexpress.net/800-kg-thuoc-duoc-dua-toi-vung-dong-dat-afghanistan-4933954.html,2025-12-06T14:04:16.595231
2025-03-31,Động đất,Bão The,"Thái Bình, Bình Dương, Miền Trung","Thái Bình, Bình Dương, Miền Trung",Không xác định,Tại sao động đất khó dự đoán chính xác?,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/tai-sao-dong-dat-kho-du-doan-chinh-xac-4867832.html,2025-12-06T14:04:17.850934
2025-03-31,Động đất,Động đất ở miền trung Myanmar,Miền Trung,Miền Trung,Không xác định,Tử khí bao trùm hiện trường động đất Myanmar,VnExpress,Thiên tai địa chất,,,"400 người bị thương, 300 người mất tích",,,https://vnexpress.net/tu-khi-bao-trum-hien-truong-dong-dat-myanmar-4867847.html,2025-12-06T14:04:19.519506
2024-11-09,Động đất,Động đất mạnh,"Bắc Bộ, Vịnh Bắc Bộ, Hà Nội, Phú Thọ","Bắc Bộ, Vịnh Bắc Bộ, Hà Nội, Phú Thọ",Không xác định,"Động đất 3,3 độ ở Phú Thọ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-3-3-do-o-phu-tho-4814171.html,2025-12-06T14:04:20.987851
2025-03-31,Động đất,Động đất cuối tuần qua là,"Thái Bình, Bình Dương, Miền Trung","Thái Bình, Bình Dương, Miền Trung",Không xác định,Người chết trong động đất Myanmar tăng lên hơn 2.000,VnExpress,Thiên tai địa chất,,,900 người bị thương,,,https://vnexpress.net/nguoi-chet-trong-dong-dat-myanmar-tang-len-hon-2-000-4868218.html,2025-12-06T14:04:22.195707
2025-09-01,Động đất,Động đất mạnh,Hà Nội,Hà Nội,Không xác định,"Động đất ở Afghanistan, hơn 800 người thiệt mạng",VnExpress,Thiên tai địa chất,,,"12 người chết, 500 người bị thương",,,https://vnexpress.net/dong-dat-o-afghanistan-hon-800-nguoi-thiet-mang-4933929.html,2025-12-06T14:04:23.623441
2025-04-02,Động đất,Động đất hôm,Miền Trung,Miền Trung,Không xác định,"Nghĩa trang, lò hỏa táng Myanmar quá tải sau động đất",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nghia-trang-lo-hoa-tang-myanmar-qua-tai-sau-dong-dat-4868438.html,2025-12-06T14:04:24.982586
2025-05-17,Động đất,Động đất mạnh của nhà cao tần,,Không xác định,Không xác định,Hệ thống giúp nhà cao tầng chịu hàng trăm trận động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/he-thong-giup-nha-cao-tang-chiu-hang-tram-tran-dong-dat-4886623.html,2025-12-06T14:04:26.392660
2025-09-04,Động đất,Động đất cuối tuần trước,,Không xác định,Không xác định,Người chết do động đất ở Afghanistan tăng lên hơn 2.200,VnExpress,Thiên tai địa chất,,,640 người bị thương,,,https://vnexpress.net/nguoi-chet-do-dong-dat-o-afghanistan-tang-len-hon-2-200-4935208.html,2025-12-06T14:04:27.490959
2025-09-29,Động đất,Động đất này có độ sâu khoảng,Kon Tum,Kon Tum,Không xác định,Động đất liên tiếp ở Quảng Ngãi,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-lien-tiep-o-quang-ngai-4944995.html,2025-12-06T14:04:28.716115
2025-03-31,Động đất,Động đất tại Myanmar,Miền Trung,Miền Trung,Không xác định,WHO viện trợ khẩn cấp cho Myanmar sau động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/who-vien-tro-khan-cap-cho-myanmar-sau-dong-dat-4868103.html,2025-12-06T14:04:30.560991
2025-04-07,Động đất,Động đất làm rung chuyển thàn,,Không xác định,Không xác định,Những người Bangkok sợ ở chung cư sau động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nhung-nguoi-bangkok-so-o-chung-cu-sau-dong-dat-4870994.html,2025-12-06T14:04:32.275554
2025-03-28,Động đất,Động đất thì điện thoại đã ru,,Không xác định,Không xác định,Thoát hiểm trong động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/thoat-hiem-trong-dong-dat-4867223.html,2025-12-06T14:04:33.352313
2025-09-05,Động đất,Động đất tàn phá các khu dân,,Không xác định,Không xác định,Nạn nhân động đất Afghanistan tuyệt vọng vì quy định 'thụ thụ bất thân',VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nan-nhan-dong-dat-afghanistan-tuyet-vong-vi-quy-dinh-thu-thu-bat-than-4935352.html,2025-12-06T14:04:34.467214
2025-03-30,Động đất,Động đất xảy ra,Miền Trung,Miền Trung,Không xác định,Các Ngoại trưởng ASEAN họp khẩn về động đất ở Myanmar,VnExpress,Thiên tai địa chất,,,"1.644 người chết, 32 người bị thương, 83 người mất tích",,,https://vnexpress.net/cac-ngoai-truong-asean-hop-khan-ve-dong-dat-o-myanmar-4867706.html,2025-12-06T14:04:36.037806
2025-03-29,Động đất,Động đất mạnh xảy ra ở Myanma,,Không xác định,Không xác định,Y tá quỳ gối ôm chặt bé sơ sinh trong động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/y-ta-quy-goi-om-chat-be-so-sinh-trong-dong-dat-4867476.html,2025-12-06T14:04:37.638671
2025-07-30,Động đất,Động đất của các tòa nhà đã đ,"Thái Bình, Bình Dương","Thái Bình, Bình Dương",Không xác định,"Nga nêu lý do không có thương vong trong động đất, sóng thần",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nga-neu-ly-do-khong-co-thuong-vong-trong-dong-dat-song-than-4920907.html,2025-12-06T14:04:39.111437
