date,disaster_type,location,title,source,category,wind_speed,rainfall,casualties,damages,forecast,url,scrape_time
2025-03-31,Động đất,Kon Tum,Ba trận động đất liên tiếp ở Kon Tum,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ba-tran-dong-dat-lien-tiep-o-kon-tum-4867917.html,2025-12-06T14:05:02.240412
2025-04-01,Động đất,,Nhảy qua cầu gãy giữa hai tòa nhà để tìm vợ con trong động đất,VnExpress,Thiên tai địa chất,,,20 người chết,,,https://vnexpress.net/nhay-qua-cau-gay-giua-hai-toa-nha-de-tim-vo-con-trong-dong-dat-4868663.html,2025-12-06T14:05:04.040391
2025-03-29,Động đất,,Du khách nên làm gì khi ở Bangkok sau động đất?,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/du-khach-nen-lam-gi-khi-o-bangkok-sau-dong-dat-4867450.html,2025-12-06T14:05:05.729480
2025-03-29,Động đất,,Trận động đất Myanmar như 'nhát dao cứa vào Trái Đất',VnExpress,Thiên tai địa chất,,,8 người chết,,,https://vnexpress.net/tran-dong-dat-myanmar-nhu-nhat-dao-cua-vao-trai-dat-4867277.html,2025-12-06T14:05:07.020615
2025-04-01,Động đất,,Dìu cụ bà xuống 40 tầng trong động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/diu-cu-ba-xuong-40-tang-trong-dong-dat-4868510.html,2025-12-06T14:05:08.294225
2025-04-01,Động đất,,Người phụ nữ được cứu sau 91 giờ mắc kẹt vì động đất Myanmar,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nguoi-phu-nu-duoc-cuu-sau-91-gio-mac-ket-vi-dong-dat-myanmar-4868568.html,2025-12-06T14:05:09.802616
2025-02-03,Động đất,"Hà Nội, vịnh Bắc Bộ",Động đất ở Hà Nội,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-o-ha-noi-4845416.html,2025-12-06T14:05:11.021097
2025-09-17,Động đất,Quảng Nam,"Phi công Su-27, trưởng đoàn cứu hộ động đất ở Myanmar sắp được tôn vinh",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/phi-cong-su-27-truong-doan-cuu-ho-dong-dat-o-myanmar-sap-duoc-ton-vinh-4940165.html,2025-12-06T14:05:12.383213
2025-08-06,Động đất,,"Bán đảo ở Nga dịch chuyển 2 m sau động đất 8,8 độ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ban-dao-o-nga-dich-chuyen-2-m-sau-dong-dat-8-8-do-4923179.html,2025-12-06T14:05:13.626753
2025-07-30,Động đất,,"Bác sĩ Nga ôm chặt bệnh nhân giữa động đất 8,8 độ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/bac-si-nga-om-chat-benh-nhan-giua-dong-dat-8-8-do-4920859.html,2025-12-06T14:05:14.946498
2025-03-29,Động đất,,Người chết do động đất ở Myanmar vượt 1.000,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nguoi-chet-do-dong-dat-o-myanmar-vuot-1-000-4867361.html,2025-12-06T14:05:16.486110
2025-06-12,Động đất,,Nhân chứng vụ rơi máy bay: 'Mọi thứ rung chuyển như động đất',VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nhan-chung-vu-roi-may-bay-moi-thu-rung-chuyen-nhu-dong-dat-4898164.html,2025-12-06T14:05:17.760488
2025-03-04,Động đất,,Sống trong hang vì sợ động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/song-trong-hang-vi-so-dong-dat-4856381.html,2025-12-06T14:05:19.070686
2025-03-29,Động đất,Hà Nội,Khách Việt vẫn đi Thái sau ảnh hưởng động đất,VnExpress,Thiên tai địa chất,,,,,Best Price dự báo giai đoạn đầu tháng 4 có thể khó bán tour Thái Lan vì tâm lý khách hàng còn lo lắng nhưng giai đoạn nửa sau hy vọng ổn định hơn,https://vnexpress.net/khach-viet-van-di-thai-sau-anh-huong-dong-dat-4867388.html,2025-12-06T14:05:20.477913
2025-03-31,Động đất,,Việt Nam triển khai tìm kiếm nạn nhân thảm họa động đất tại Myanmar,VnExpress,Thiên tai địa chất,cấp 24,,,,,https://vnexpress.net/viet-nam-trien-khai-tim-kiem-nan-nhan-tham-hoa-dong-dat-tai-myanmar-4867902.html,2025-12-06T14:05:22.029410
2024-11-11,Động đất,Hà Nội,Động đất kép tại Cuba,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-kep-tai-cuba-4814444.html,2025-12-06T14:05:23.424915
2025-03-28,Động đất,Hà Nội,Chứng khoán Thái Lan dừng giao dịch vì động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/chung-khoan-thai-lan-dung-giao-dich-vi-dong-dat-4867109.html,2025-12-06T14:05:24.710444
2025-03-30,Động đất,,Myanmar đối mặt khủng hoảng nhân đạo sau động đất,VnExpress,Thiên tai địa chất,,,300 người mất tích,,,https://vnexpress.net/myanmar-doi-mat-khung-hoang-nhan-dao-sau-dong-dat-4867740.html,2025-12-06T14:05:26.196186
2025-03-31,Động đất,,Myanmar tuyên bố quốc tang một tuần tưởng niệm nạn nhân động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/myanmar-tuyen-bo-quoc-tang-mot-tuan-tuong-niem-nan-nhan-dong-dat-4868156.html,2025-12-06T14:05:27.730061
2025-10-10,Động đất,Hà Nội,"Động đất 7,4 độ rung chuyển miền nam Philippines",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-7-4-do-rung-chuyen-mien-nam-philippines-4949579.html,2025-12-06T14:05:28.898594
2025-11-08,Động đất,"Quảng Ngãi, Kon Tum","Ngọn đồi phát nổ, tràn đất đá xuống đường sau động đất",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ngon-doi-phat-no-tran-dat-da-xuong-duong-sau-dong-dat-4961681.html,2025-12-06T14:05:30.012968
2025-05-16,Động đất,,Động đất 5 độ ở Điện Biên,VnExpress,Thiên tai địa chất,,1 mm,,,,https://vnexpress.net/dong-dat-5-do-o-dien-bien-4886806.html,2025-12-06T14:05:31.270541
2025-08-26,Động đất,Hà Nội,"Động đất ở Phú Thọ, Hà Nội rung lắc nhẹ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-o-phu-tho-ha-noi-rung-lac-nhe-4931834.html,2025-12-06T14:05:32.771523
2025-03-31,Động đất,,Thái Lan ước tính mất 15% doanh thu du lịch do động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/thai-lan-uoc-tinh-mat-15-doanh-thu-du-lich-do-dong-dat-4868060.html,2025-12-06T14:05:34.247804
2025-03-28,Động đất,"Hà Nội, Thanh Hóa",HLV Kiatisuk tháo chạy trong động đất ở Bangkok,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/hlv-kiatisuk-thao-chay-trong-dong-dat-o-bangkok-4867222.html,2025-12-06T14:05:35.703437
2025-05-23,Động đất,,"Điện Biên động đất 3,5 độ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dien-bien-dong-dat-3-5-do-4889652.html,2025-12-06T14:05:37.067486
2025-04-01,Động đất,,Cách AI hỗ trợ cứu nạn trong động đất Myanmar,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/cach-ai-ho-tro-cuu-nan-trong-dong-dat-myanmar-4868364.html,2025-12-06T14:05:38.339632
2024-05-27,Động đất,"Hà Nội, Thanh Hóa",Động đất ở Ninh Bình,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-o-ninh-binh-4751053.html,2025-12-06T14:05:39.733650
2025-03-29,Động đất,Hà Nội,Lý do động đất Myanmar gây thiệt hại nặng nề,VnExpress,Thiên tai địa chất,,,101 người mất tích,,,https://vnexpress.net/ly-do-dong-dat-myanmar-gay-thiet-hai-nang-ne-4867286.html,2025-12-06T14:05:41.156520
2025-11-13,Động đất,"Hà Nội, Thanh Hóa, Bình Thuận","Động đất 4,8 độ tại Lào, nhiều nơi ở Hà Nội cảm nhận rung lắc",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-4-8-do-tai-lao-nhieu-noi-o-ha-noi-cam-nhan-rung-lac-4963270.html,2025-12-06T14:05:42.259780
2025-03-30,Động đất,,Bảo hiểm Thái Lan có thể trả hàng tỷ baht vì động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/bao-hiem-thai-lan-co-the-tra-hang-ty-baht-vi-dong-dat-4867675.html,2025-12-06T14:05:43.653218
2025-03-29,Động đất,,Bangkok kiểm tra toàn diện công trình sau động đất,VnExpress,Thiên tai địa chất,,,10 người chết,,,https://vnexpress.net/bangkok-kiem-tra-toan-dien-cong-trinh-sau-dong-dat-4867377.html,2025-12-06T14:05:45.109072
2025-04-10,Động đất,,Những lưu ý khi dự Tết té nước ở Thái Lan sau động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/nhung-luu-y-khi-du-tet-te-nuoc-o-thai-lan-sau-dong-dat-4871635.html,2025-12-06T14:05:46.601287
2025-04-01,Động đất,Hà Nội,Rung lắc sau động đất ở Myanmar và nỗi lo chung cư nứt tường,VnExpress,Thiên tai địa chất,cấp 8-9,,,,,https://vnexpress.net/nang-tieu-chuan-chong-dong-dat-can-thiet-hay-ganh-nang-4868402.html,2025-12-06T14:05:47.969747
2025-04-02,Động đất,,Ngộ nhận về động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ngo-nhan-ve-dong-dat-4869098.html,2025-12-06T14:05:49.457049
2025-03-30,Động đất,,Ảnh vệ tinh Myanmar trước và sau thảm họa động đất,VnExpress,Thiên tai địa chất,,,300 người mất tích,,,https://vnexpress.net/anh-ve-tinh-myanmar-truoc-va-sau-tham-hoa-dong-dat-4867765.html,2025-12-06T14:05:50.875428
2025-04-16,Động đất,Hà Nội,"Đàn voi tạo vòng tròn bảo vệ con trong động đất 5,2 độ",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dan-voi-tao-vong-tron-bao-ve-con-trong-dong-dat-5-2-do-4874527.html,2025-12-06T14:05:52.403846
2025-04-03,Động đất,,Bên trong vùng thảm họa động đất Mandalay,VnExpress,Thiên tai địa chất,,,000 người chết,,,https://vnexpress.net/ben-trong-vung-tham-hoa-dong-dat-mandalay-4869431.html,2025-12-06T14:05:53.594366
2025-03-29,Động đất,,Phần lớn hoạt động ở Thái Lan trở lại bình thường sau động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/phan-lon-hoat-dong-o-thai-lan-tro-lai-binh-thuong-sau-dong-dat-4867466.html,2025-12-06T14:05:54.968164
2025-04-18,Động đất,,"Động đất Myanmar có tốc độ siêu thanh, tạo 'vết sẹo' 400 km",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/dong-dat-myanmar-co-toc-do-sieu-thanh-tao-vet-seo-400-km-4875557.html,2025-12-06T14:05:56.414370
2025-06-05,Động đất,,Bàn rung thử nghiệm động đất lớn nhất thế giới,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ban-rung-thu-nghiem-dong-dat-lon-nhat-the-gioi-4894794.html,2025-12-06T14:05:57.990827
2025-03-31,Động đất,,Tòa nhà sập trong động đất ở Thái Lan từng bị cảnh báo sai phạm,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/toa-nha-sap-trong-dong-dat-o-thai-lan-tung-bi-canh-bao-sai-pham-4868180.html,2025-12-06T14:05:59.346106
2025-10-06,Động đất,"Đà Nẵng, Gia Lai, Kon Tum",Trường học ở Quảng Ngãi hư hỏng sau 24 trận động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/truong-hoc-o-quang-ngai-hu-hong-sau-24-tran-dong-dat-4947837.html,2025-12-06T14:06:00.641698
2025-10-01,Động đất,,Khoảnh khắc cầu vượt biển rung lắc do động đất ở Philippines,VnExpress,Thiên tai địa chất,,,69 người chết,,,https://vnexpress.net/khoanh-khac-cau-vuot-bien-rung-lac-do-dong-dat-o-philippines-4945850.html,2025-12-06T14:06:01.997950
2025-04-01,Động đất,Hà Nội,Khách Việt e dè đi Thái dịp Tết Té nước sau động đất,VnExpress,Thiên tai địa chất,,,,,Bầu không khí du lịch dịp Tết Songkran được dự báo sẽ trầm lắng hơn hai năm trước do ảnh hưởng từ trận động đất và phải mất khoảng một tháng để thị trường phục hồi,https://vnexpress.net/khach-viet-e-de-di-thai-dip-tet-te-nuoc-sau-dong-dat-4868396.html,2025-12-06T14:06:04.866488
2025-04-01,Động đất,,Thái Lan nói tòa nhà sập trong động đất dùng 'thép không đạt chuẩn',VnExpress,Thiên tai địa chất,,,70 người mất tích,,,https://vnexpress.net/thai-lan-noi-toa-nha-sap-trong-dong-dat-dung-thep-khong-dat-chuan-4868677.html,2025-12-06T14:06:06.457921
2025-07-30,Động đất,,"Nguyên nhân động đất 8,8 độ ở Nga",VnExpress,Thiên tai địa chất,,77 mm,,,,https://vnexpress.net/nguyen-nhan-dong-dat-8-8-do-o-nga-4920900.html,2025-12-06T14:06:07.975825
2025-07-31,Động đất,,Nơi hình thành động đất dữ dội nhất thế giới,VnExpress,Thiên tai địa chất,,,,,Nhà nghiên cứu có thể sử dụng dữ liệu từ Vành đai lửa để phát triển hệ thống cảnh báo sớm hoặc công cụ dự báo,https://vnexpress.net/noi-hinh-thanh-dong-dat-du-doi-nhat-the-gioi-4921099.html,2025-12-06T14:06:09.641592
2025-11-26,Động đất,,Túi sinh tồn - bộ dụng cụ cứu mạng người Nhật giữa thiên tai,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/tui-sinh-ton-bo-dung-cu-cuu-mang-nguoi-nhat-giua-thien-tai-4986320.html,2025-12-06T14:06:10.238648
2025-09-02,Động đất,,"Động đất khiến hơn 1.000 người chết, Taliban kêu gọi quốc tế hỗ trợ",VnExpress,Thiên tai địa chất,,,124 người chết,,,https://vnexpress.net/dong-dat-khien-hon-1-000-nguoi-chet-taliban-keu-goi-quoc-te-ho-tro-4934298.html,2025-12-06T14:06:11.618972
2024-04-27,Động đất,,Động đất ở Tuyên Quang,VnExpress,Thiên tai địa chất,,,,,"Dọc đứt gãy xảy ra nhiều trận động đất 4-4,9 độ, dự báo cực đại 5,1-5,5 độ",https://vnexpress.net/dong-dat-o-tuyen-quang-4739769.html,2025-12-06T14:06:13.171807
2025-04-01,Động đất,,Ai đảm bảo chung cư đạt chuẩn châu Âu về động đất?,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/ai-dam-bao-chung-cu-dat-chuan-chau-au-ve-dong-dat-4868673.html,2025-12-06T14:06:14.699396
2025-03-31,Động đất,,Nhật cảnh báo gần 300.000 người có thể chết vì 'siêu động đất',VnExpress,Thiên tai địa chất,cấp 6,,000 người chết,,,https://vnexpress.net/nhat-canh-bao-gan-300-000-nguoi-co-the-chet-vi-sieu-dong-dat-4868131.html,2025-12-06T14:06:15.958804
2025-03-29,Động đất,,Động đất ảnh hưởng chiến dịch bán áo trả nợ của LĐBĐ Thái Lan,VnExpress,Thiên tai địa chất,,,10 người chết,230 tỷ đồng,,https://vnexpress.net/dong-dat-anh-huong-chien-dich-ban-ao-tra-no-cua-ldbd-thai-lan-4867548.html,2025-12-06T14:06:17.535115
2025-03-30,Động đất,,Việt Nam viện trợ 300.000 USD giúp Myanmar khắc phục hậu quả động đất,VnExpress,Thiên tai địa chất,,,300 người mất tích,,,https://vnexpress.net/viet-nam-vien-tro-300-000-usd-giup-myanmar-khac-phuc-hau-qua-dong-dat-4867772.html,2025-12-06T14:06:19.042129
2025-06-03,Động đất,,Hơn 200 tù nhân ở Pakistan vượt ngục sau động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/hon-200-tu-nhan-o-pakistan-vuot-nguc-sau-dong-dat-4894042.html,2025-12-06T14:06:20.352299
2025-03-30,Động đất,,Yếu tố khiến động đất ở Myanmar gây thương vong lớn,VnExpress,Thiên tai địa chất,,,,,"""Chúng ta không thể dự báo động đất",https://vnexpress.net/yeu-to-khien-dong-dat-o-myanmar-gay-thuong-vong-lon-vnepre-4867305.html,2025-12-06T14:06:22.100563
2025-03-29,Động đất,,Khoảnh khắc bể bơi vô cực ở Thái Lan bị vỡ kính chắn do động đất,VnExpress,Thiên tai địa chất,,,100 người mất tích,,,https://vnexpress.net/khoanh-khac-be-boi-vo-cuc-o-thai-lan-bi-vo-kinh-chan-do-dong-dat-4867546.html,2025-12-06T14:06:23.478587
2025-04-14,Động đất,,Châu Á ghi nhận 4 trận động đất trong gần hai giờ,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/chau-a-ghi-nhan-4-tran-dong-dat-trong-gan-hai-gio-4873552.html,2025-12-06T14:06:24.968319
2025-07-30,Động đất,,"Khoảnh khắc nhà cửa rung chuyển trong động đất 8,8 độ ở Nga",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/khoanh-khac-nha-cua-rung-chuyen-trong-dong-dat-8-8-do-o-nga-4920524.html,2025-12-06T14:06:26.162755
2025-05-21,Động đất,,Loạt tour Nhật bị hủy vì cảnh báo động đất trong truyện tranh,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/loat-tour-nhat-bi-huy-vi-canh-bao-dong-dat-trong-truyen-tranh-4888481.html,2025-12-06T14:06:27.904938
2025-03-29,Động đất,,Khoảnh khắc các công trình biểu tượng ở Myanmar đổ sập vì động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/khoanh-khac-cac-cong-trinh-bieu-tuong-o-myanmar-do-sap-vi-dong-dat-4867444.html,2025-12-06T14:06:29.267422
2025-03-29,Động đất,,Số người thiệt mạng trong động đất Myanmar tăng lên hơn 1.600,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/so-nguoi-thiet-mang-trong-dong-dat-myanmar-tang-len-hon-1-600-4867573.html,2025-12-06T14:06:30.448101
2025-03-28,Động đất,Hà Nội,"Hơn 150 người thiệt mạng do động đất 7,7 độ ở Myanmar",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/hon-150-nguoi-thiet-mang-do-dong-dat-7-7-do-o-myanmar-4867037-tong-thuat.html,2025-12-06T14:06:31.721731
2025-03-28,Động đất,Hà Nội,Tại sao Myanmar dễ bị ảnh hưởng bởi động đất?,VnExpress,Thiên tai địa chất,,18 mm,,,,https://vnexpress.net/tai-sao-myanmar-de-bi-anh-huong-boi-dong-dat-4867208.html,2025-12-06T14:06:33.417571
2025-04-02,Động đất,Hà Nội,"Sóng địa chấn sau động đất 7,7 độ khiến tường nhà ở TP HCM nứt",VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/song-dia-chan-sau-dong-dat-7-7-do-khien-tuong-nha-o-tp-hcm-nut-4868736.html,2025-12-06T14:06:35.005205
2025-04-03,Động đất,,Myanmar ghi nhận hơn 3.000 người chết do động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/myanmar-ghi-nhan-hon-3-000-nguoi-chet-do-dong-dat-4869501.html,2025-12-06T14:06:36.407287
2025-03-29,Động đất,,Bệnh viện Myanmar gồng mình điều trị cho nạn nhân động đất,VnExpress,Thiên tai địa chất,,,,,,https://vnexpress.net/benh-vien-myanmar-gong-minh-dieu-tri-cho-nan-nhan-dong-dat-4867484.html,2025-12-06T14:06:37.583212
2025-12-05,Động đất,,"Nhiều nơi 'an toàn nhất' bỗng bị động đất, có chuyện gì?",Tuổi Trẻ,Thiên tai địa chất,,,,,,https://tuoitre.vn/nhieu-noi-an-toan-nhat-bong-bi-dong-dat-co-chuyen-gi-20251205140808307.htm,2025-12-06T14:06:47.817920
2025-11-26,Động đất,"Đà Nẵng, Phú Yên, Đắk Lắk, Biển Đông","Trong cơn mưa, nhà bỗng 'nổ' như động đất, 35 hộ tháo chạy 7 ngày chưa dám về",Tuổi Trẻ,Thiên tai địa chất,,,,,,https://tuoitre.vn/trong-con-mua-nha-bong-no-nhu-dong-dat-35-ho-thao-chay-7-ngay-chua-dam-ve-20251126174443655.htm,2025-12-06T14:06:48.593508
